movie_id,genres,avg_ratings,num_votes,region,category,artist_name,screen_time,movie_title,death_year,weighted_avg,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,release_month,foreign_gross,total_profit,roi
tt0369610,"Action,Adventure,Sci-Fi",7.0,539338,BG,producer,Patrick Crowley,124.0,Jurassic World,,0.016669360954287255,34,2015-06-12,Jurassic World,215.0,652.270625,1648.854864,2015,6,996.5842389999999,1433.854864,6.669092390697674
tt0401729,"Action,Adventure,Sci-Fi",6.6,241792,UA,actor,Willem Dafoe,132.0,John Carter,,0.0070460505332382494,14,2012-03-09,John Carter,275.0,73.058679,282.7781,2012,3,209.719421,7.778099999999995,0.028283999999999983
tt1014759,"Adventure,Family,Fantasy",6.5,358813,IE,actor,Johnny Depp,108.0,Alice in Wonderland,,0.010297728002686196,51,2010-03-05,Alice in Wonderland,200.0,334.19111,1025.49111,2010,3,691.3,825.4911099999999,4.12745555
tt1194173,"Action,Adventure,Thriller",6.7,268678,RS,actor,Scott Glenn,135.0,The Bourne Legacy,,0.007948163639919717,76,2012-08-10,The Bourne Legacy,125.0,113.20387,280.35592,2012,8,167.15205000000003,155.35592000000003,1.2428473600000003
tt1219289,"Mystery,Sci-Fi,Thriller",7.4,492490,AR,actor,Robert De Niro,105.0,Limitless,,0.01609122200739989,91,2011-03-18,Limitless,27.0,79.249455,155.564919,2011,3,76.315464,128.564919,4.761663666666667
tt1235522,"Crime,Drama,Thriller",6.2,71704,PE,actor,Russell Crowe,109.0,Broken City,,0.001962885484154522,11,2013-01-18,Broken City,35.0,19.701164,34.480045,2013,1,14.778880999999998,-0.519955000000003,-0.01485585714285723
tt1294226,"Drama,Music,Romance",6.0,74914,PL,actor,Greg Kinnear,107.0,The Last Song,,0.0019846052115680577,15,2010-03-31,The Last Song,20.0,62.950384,92.678948,2010,3,29.728564000000006,72.678948,3.6339474000000003
tt1308729,"Action,Crime,Thriller",5.7,44816,JP,actor,Christian Slater,92.0,Bullet to the Head,,0.001127892834497589,42,2013-02-01,Bullet to the Head,55.0,9.489829,22.597969,2013,2,13.108139999999999,-32.402031,-0.5891278363636364
tt1343092,"Drama,Romance",7.3,433165,DE,actor,Leonardo DiCaprio,143.0,The Great Gatsby,,0.013961629491200594,70,2013-05-10,The Great Gatsby,190.0,144.840419,351.040419,2013,5,206.2,161.04041899999999,0.8475811526315788
tt1343727,"Action,Crime,Sci-Fi",7.1,234616,BG,writer,Alex Garland,95.0,Dredd,,0.007354884640726889,15,2012-09-21,Dredd,45.0,13.414714,41.467606,2012,9,28.052892000000003,-3.5323939999999965,-0.07849764444444436
tt1371160,Drama,6.9,1206,GB,actress,Natascha McElhone,111.0,The Kid,,3.6741449768050555e-05,94,2000-07-07,The Kid,65.0,69.688384,69.688384,2000,7,0.0,4.688383999999999,0.0721289846153846
tt1401152,"Action,Mystery,Thriller",6.9,235167,LT,actor,Liam Neeson,113.0,Unknown,,0.007164491308128645,21,2011-02-18,Unknown,40.0,63.686397,136.123083,2011,2,72.43668600000001,96.12308300000001,2.403077075
tt1402488,"Adventure,Animation,Comedy",5.9,38396,PL,actor,Elijah Wood,100.0,Happy Feet Two,,0.0010002254141412514,33,2011-11-18,Happy Feet Two,135.0,64.006466,157.956466,2011,11,93.95,22.956466000000006,0.17004789629629635
tt1572315,"Horror,Thriller",4.8,41784,AR,writer,Kim Henkel,92.0,Texas Chainsaw 3D,,0.000885546030489999,55,2013-01-04,Texas Chainsaw 3D,20.0,34.341945,47.666013,2013,1,13.324067999999997,27.666013,1.38330065
tt1602613,"Crime,Drama",5.7,100318,BR,actress,Kristin Scott Thomas,90.0,Only God Forgives,,0.0025247222726510424,8,2013-07-19,Only God Forgives,4.8,0.775849,4.49456,2013,7,3.718711,-0.30543999999999993,-0.06363333333333332
tt1604171,"Comedy,Drama,Family",5.4,14279,BG,producer,Ted Griffin,104.0,Prom,,0.00034044851475534976,97,2011-04-29,Prom,8.0,10.130219,10.763183,2011,4,0.6329639999999994,2.7631829999999997,0.34539787499999997
tt1860357,"Action,Drama,History",7.1,133303,ES,actor,Mark Wahlberg,107.0,Deepwater Horizon,,0.004178863279839467,47,2016-09-30,Deepwater Horizon,156.0,61.433527,122.603824,2016,9,61.170297000000005,-33.396176,-0.21407805128205126
tt1867035,Drama,3.9,73,IN,actor,Kunchacko Boban,150.0,Race,,1.257034963944047e-06,90,2016-02-19,Race,5.0,19.115191,23.745772,2016,2,4.630580999999999,18.745772,3.7491543999999997
tt1869233,Comedy,4.0,153,IN,actor,Asokan,123.0,Three Kings,,2.7021615663286156e-06,22,1999-10-01,Three Kings,48.0,60.652036,107.752036,1999,10,47.1,59.752036000000004,1.2448340833333333
tt1881085,"Drama,Romance",6.2,25,US,actress,Elise Neal,90.0,The Perfect Man,,6.843709849361689e-07,14,2005-06-17,The Perfect Man,10.0,16.535005,19.535005,2005,6,3.0,9.535005000000002,0.9535005000000002
tt2023453,"Comedy,Family",6.3,19571,SI,actor,Steve Zahn,94.0,Diary of a Wimpy Kid: Dog Days,,0.000544394158974002,17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22.0,49.008662,77.229695,2012,8,28.221033000000006,55.22969500000001,2.510440681818182
tt2058107,"Biography,Drama,Romance",7.1,34586,HU,actor,Colin Firth,116.0,The Railway Man,,0.001084222901183978,33,2014-04-11,The Railway Man,18.0,4.438438,23.91021,2014,4,19.471772,5.910209999999999,0.32834499999999994
tt2063008,"Crime,Drama,Horror",5.6,1617,RU,director,Yam Laranas,110.0,The Road,,3.9981394469638685e-05,94,2009-11-25,The Road,25.0,8.11427,29.206732,2009,11,21.092461999999998,4.206731999999999,0.16826927999999997
tt2066051,"Biography,Drama,Music",7.7,24266,IL,director,Dexter Fletcher,121.0,Rocketman,,0.0008249902365648406,71,2019-05-31,Rocketman,41.0,57.342725,108.642725,2019,5,51.3,67.642725,1.6498225609756096
tt2071441,"Drama,Mystery,Romance",5.9,1694,XWW,actress,Cecilia Cheung,110.0,Dangerous Liaisons,,4.412912416801958e-05,31,2012-11-09,Dangerous Liaisons,24.2,0.017,10.447579,2012,11,10.430579,-13.752421,-0.5682818595041322
tt2140619,"Comedy,Romance",6.4,60510,HU,producer,Beau Flynn,86.0,Two Night Stand,,0.0017098854523246486,60,2014-09-26,Two Night Stand,1.6,0.0156,0.868081,2014,9,0.852481,-0.7319190000000001,-0.45744937500000005
tt2147225,"Action,Crime,Drama",5.4,489,NG,actress,Anne Heche,95.0,Black November,,1.1659032405306116e-05,74,2015-01-09,Black November,7.5,0.0,0.032572,2015,1,0.032572,-7.467428,-0.9956570666666666
tt2178470,"Comedy,Drama,Musical",7.1,33971,VN,producer,Hiroo Johar,160.0,Yeh Jawaani Hai Deewani,,0.0010649435082438247,54,2013-05-31,Yeh Jawaani Hai Deewani,8.3,3.827466,50.827466,2013,5,47.0,42.527466000000004,5.123791084337349
tt2209764,"Action,Drama,Sci-Fi",6.3,204481,SK,actor,Johnny Depp,119.0,Transcendence,,0.005687918962810429,2,2014-04-18,Transcendence,100.0,23.022309,103.039258,2014,4,80.01694900000001,3.039258000000004,0.030392580000000037
tt2215463,"Biography,Crime,Documentary",9.0,45,AE,director,Brook Susan Parker,81.0,Survivor,,1.7881951541880543e-06,11,2015-05-29,Survivor,20.0,0.0,1.703281,2015,5,1.703281,-18.296719,-0.91483595
tt2215719,"Documentary,Music",5.9,13034,US,producer,Ron Howard,93.0,Katy Perry: Part of Me,,0.00033953896363988616,79,2012-07-05,Katy Perry: Part of Me,12.0,25.326071,32.700439,2012,7,7.374368000000004,20.700439000000003,1.7250365833333337
tt2235108,"Comedy,Drama,Romance",6.1,23321,PL,producer,Effie Brown,108.0,Dear White People,,0.0006281117162074066,51,2014-10-17,Dear White People,1.25,4.404154,5.403771,2014,10,0.9996169999999998,4.153771,3.3230168
tt0808510,"Comedy,Family,Fantasy",5.0,37939,CA,actress,Ashley Judd,101.0,Tooth Fairy,,0.0008375597031449456,23,2010-01-22,Tooth Fairy,48.0,60.022256,112.610386,2010,1,52.58813000000001,64.610386,1.3460497083333334
tt0816711,"Action,Adventure,Horror",7.0,553751,BR,actor,Brad Pitt,116.0,World War Z,,0.017114824651327222,69,2013-06-21,World War Z,190.0,202.359711,531.51465,2013,6,329.15493899999996,341.51464999999996,1.7974455263157894
tt0831387,"Action,Adventure,Sci-Fi",6.4,350687,JP,actor,Bryan Cranston,123.0,Godzilla,,0.00990967773292636,41,2014-05-16,Godzilla,160.0,200.676069,529.076069,2014,5,328.4,369.07606899999996,2.30672543125
tt1013860,"Action,Comedy,Crime",5.1,14120,HU,producer,Ashok Amritraj,107.0,Dylan Dog: Dead of Night,,0.0003179543443046671,90,2011-04-29,Dylan Dog: Dead of Night,20.0,1.186538,6.093725,2011,4,4.907187,-13.906275,-0.6953137500000001
tt1086772,"Comedy,Romance",6.5,106491,BR,actress,Drew Barrymore,117.0,Blended,,0.003056230829802866,90,2014-05-23,Blended,45.0,46.290741,127.990741,2014,5,81.7,82.990741,1.8442386888888889
tt1129412,"Horror,Thriller",3.4,610,RO,producer,James Allen Bradley,88.0,Circle,,9.157325308113642e-06,69,2010-08-27,Circle,2.0,0.010024,0.010024,2010,8,0.0,-1.989976,-0.994988
tt1230168,"Biography,Drama",6.5,4319,PT,actress,Renée Zellweger,119.0,Same Kind of Different as Me,,0.0001239528312619712,95,2017-10-20,Same Kind of Different as Me,6.5,6.423605,6.423605,2017,10,0.0,-0.07639499999999977,-0.011753076923076887
tt1408101,"Action,Adventure,Sci-Fi",7.7,445535,BR,director,J.J. Abrams,132.0,Star Trek Into Darkness,,0.015147202878427274,68,2013-05-16,Star Trek Into Darkness,190.0,228.778661,467.381584,2013,5,238.60292299999998,277.381584,1.4599030736842105
tt1410297,Comedy,6.4,506,PL,director,Guel Arraes,107.0,Beloved,,1.4298496758821223e-05,65,1998-10-16,Beloved,53.0,22.852487,22.852487,1998,10,0.0,-30.147513,-0.568821
tt1436562,"Adventure,Animation,Comedy",6.9,191621,TR,actress,Anne Hathaway,96.0,Rio,,0.0058378385953595496,46,2011-04-15,Rio,90.0,143.619809,487.519809,2011,4,343.9,397.519809,4.416886766666667
tt1483010,"Comedy,Drama,Family",6.2,252,US,producer,Nils Allen Stewart,94.0,Logan,,6.898459528156583e-06,59,2017-03-03,Logan,127.0,226.277068,615.461394,2017,3,389.18432600000006,488.46139400000004,3.8461527086614176
tt1498568,Horror,2.3,179,US,writer,Paige Kay Davis,77.0,Red River,,1.8177776419240048e-06,97,1948-08-26,Red River,3.0,9.012,9.012,1948,8,0.0,6.0120000000000005,2.004
tt1500906,"Comedy,Fantasy,Horror",6.2,851,BE,producer,John Engel,88.0,Vampires,,2.329598832722719e-05,92,1998-10-30,Vampires,20.0,20.268825,20.268825,1998,10,0.0,0.26882499999999965,0.013441249999999983
tt1586265,"Comedy,Drama,Romance",5.7,65890,SE,actress,Cameron Diaz,110.0,What to Expect When You're Expecting,,0.0016582662188737534,86,2012-05-18,What to Expect When You're Expecting,37.5,41.152203,88.473016,2012,5,47.320813,50.973016,1.3592804266666667
tt1617661,"Action,Adventure,Sci-Fi",5.3,166327,EE,actor,Sean Bean,127.0,Jupiter Ascending,,0.0038922301671021568,91,2015-02-06,Jupiter Ascending,179.0,47.482519,181.982519,2015,2,134.5,2.9825189999999964,0.016662117318435733
tt1628841,"Action,Adventure,Sci-Fi",5.2,155344,US,actor,Jeff Goldblum,120.0,Independence Day: Resurgence,,0.00356662720436391,33,2016-06-24,Independence Day: Resurgence,165.0,103.144286,384.169424,2016,6,281.02513799999997,219.169424,1.3282995393939394
tt1677720,"Action,Adventure,Sci-Fi",7.5,301660,PT,director,Steven Spielberg,140.0,Ready Player One,,0.009989387966895713,78,2018-03-29,Ready Player One,150.0,137.690172,579.290136,2018,3,441.599964,429.29013599999996,2.8619342399999996
tt1805319,Drama,4.5,6,NL,actress,Eva Duijvestein,50.0,Mama,,1.192130102792036e-07,9,2013-01-18,Mama,15.0,71.62818,148.095566,2013,1,76.46738599999999,133.095566,8.873037733333332
tt2032572,"Action,Drama,History",5.2,9453,CA,actor,Nicolas Cage,128.0,USS Indianapolis: Men of Courage,,0.0002170365573363119,40,2016-11-11,USS Indianapolis: Men of Courage,40.0,0.0,1.663785,2016,11,1.663785,-38.336215,-0.9584053750000001
tt1001526,"Action,Animation,Comedy",7.3,207488,VE,actor,Brad Pitt,95.0,Megamind,,0.006687683861508267,47,2010-11-05,Megamind,130.0,148.415853,321.887208,2010,11,173.471355,191.887208,1.476055446153846
tt1322269,"Comedy,Drama",7.2,79383,RS,producer,George Clooney,121.0,August: Osage County,,0.0025235963719984055,15,2013-12-25,August: Osage County,25.0,37.73881,50.73881,2013,12,13.0,25.73881,1.0295524
tt1333125,Comedy,4.3,92980,BG,actor,Richard Gere,94.0,Movie 43,,0.0017652974256210934,39,2013-01-25,Movie 43,10.0,8.840453,31.164747,2013,1,22.324294,21.164747,2.1164747
tt1334512,"Comedy,Romance",5.7,49013,ES,actress,Helen Mirren,110.0,Arthur,,0.0012335195353719729,67,2011-04-08,Arthur,40.0,33.035397,47.787943,2011,4,14.752545999999995,7.7879429999999985,0.19469857499999996
tt1355683,"Biography,Crime,Drama",6.9,155847,CL,actor,Johnny Depp,123.0,Black Mass,,0.004747964114429001,59,2015-09-18,Black Mass,53.0,62.575678,98.837872,2015,9,36.262194,45.837872000000004,0.8648655094339623
tt1386697,"Action,Adventure,Fantasy",6.0,533039,US,actor,Will Smith,123.0,Suicide Squad,,0.014121151952492538,100,2016-08-05,Suicide Squad,175.0,325.100054,746.059887,2016,8,420.959833,571.059887,3.2631993542857143
tt1390539,"Adventure,Family,Fantasy",4.9,1502,BR,producer,Mark Burman,97.0,The Lost Medallion: The Adventures of Billy Stone,,3.2495700483440105e-05,31,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2.5,0.549632,0.549632,2013,3,0.0,-1.950368,-0.7801472
tt1397514,"Action,Adventure,Comedy",5.8,83507,LT,actor,Michael Caine,94.0,Journey 2: The Mysterious Island,,0.0021385074417198387,10,2012-02-10,Journey 2: The Mysterious Island,79.0,103.86029,318.146162,2012,2,214.28587199999998,239.146162,3.027166607594937
tt1554091,"Drama,Romance",7.2,14602,IT,producer,Jami Gertz,98.0,A Better Life,,0.00046419956695918174,84,2011-06-24,A Better Life,10.0,1.759252,1.884251,2011,6,0.12499899999999986,-8.115749000000001,-0.8115749000000001
tt1599348,"Action,Adventure,Crime",6.8,192655,GR,actor,Denzel Washington,115.0,Safe House,,0.005784277072900438,99,2012-02-10,Safe House,85.0,126.18163,208.542162,2012,2,82.36053199999999,123.54216199999999,1.4534372
tt1615065,"Crime,Drama,Thriller",6.5,115793,RO,director,Oliver Stone,131.0,Savages,,0.0033231929127847727,88,2012-07-06,Savages,45.0,47.3231,82.51349,2012,7,35.19039000000001,37.513490000000004,0.8336331111111112
tt1620680,"Adventure,Family,Fantasy",4.2,34888,SE,actress,Reese Witherspoon,109.0,A Wrinkle in Time,,0.0006469716559632443,58,2018-03-09,A Wrinkle in Time,103.0,100.478608,133.401882,2018,3,32.923274000000006,30.401882,0.29516390291262135
tt1656190,"Action,Crime,Thriller",6.5,96388,RO,actor,Chris Sarandon,94.0,Safe,,0.002766280504672119,78,2012-04-27,Safe,33.0,17.14208,41.495213,2012,4,24.353133,8.495213,0.25743069696969695
tt1795369,Drama,9.0,1832,RU,director,Danny Boyle,130.0,Frankenstein,,7.279941161050034e-05,3,1994-11-04,Frankenstein,45.0,22.006296,112.006296,1994,11,90.0,67.006296,1.4890288
tt1825801,"Action,Crime,Drama",5.1,513,IN,actor,Nagesh Bhonsle,111.0,Hostel,,1.155174069605483e-05,7,2006-01-06,Hostel,4.8,47.326473,82.24111,2006,1,34.914637000000006,77.44111000000001,16.133564583333335
tt1872181,"Action,Adventure,Sci-Fi",6.6,388363,US,actor,Jamie Foxx,142.0,The Amazing Spider-Man 2,,0.011317269898259687,56,2014-05-02,The Amazing Spider-Man 2,200.0,202.853933,708.996336,2014,5,506.14240300000006,508.99633600000004,2.5449816800000002
tt1895587,"Crime,Drama",8.1,365110,ES,actor,Michael Keaton,129.0,Spotlight,,0.013057758654912011,34,2015-11-06,Spotlight,20.0,45.055776,92.08846,2015,11,47.032683999999996,72.08846,3.6044229999999997
tt1951266,"Action,Adventure,Sci-Fi",6.6,252384,FI,actor,Woody Harrelson,137.0,The Hunger Games: Mockingjay - Part 2,,0.00735471156109715,39,2015-11-20,The Hunger Games: Mockingjay - Part 2,160.0,281.723902,648.986787,2015,11,367.26288500000004,488.98678700000005,3.0561674187500003
tt1966359,"Adventure,Comedy,Drama",5.5,14373,PT,actress,Glenn Close,113.0,Father Figures,,0.0003490358252624617,56,2017-12-22,Father Figures,25.0,17.501244,21.038441,2017,12,3.537196999999999,-3.961559000000001,-0.15846236000000005
tt2009606,"Drama,Sport",5.7,695,DE,actress,Natascha McElhone,96.0,Believe,,1.7491197785965376e-05,13,2016-12-02,Believe,3.5,0.890303,0.890303,2016,12,0.0,-2.609697,-0.7456277142857143
tt2059171,"Horror,Thriller",6.3,29550,HR,writer,David Birke,93.0,13 Sins,,0.000821973705875109,51,2014-04-18,13 Sins,4.0,0.009134,0.047552,2014,4,0.038417999999999994,-3.952448,-0.988112
tt2321661,"Comedy,Romance",5.0,10,XWW,actor,Xing Sun,100.0,Truth or Dare,,2.207648338503771e-07,91,2018-04-13,Truth or Dare,3.5,41.411015,95.127344,2018,4,53.716328999999995,91.627344,26.17924114285714
tt2334879,"Action,Drama,Thriller",6.4,191791,VN,director,Roland Emmerich,131.0,White House Down,,0.0054196106558717025,90,2013-06-28,White House Down,150.0,73.103784,205.440387,2013,6,132.33660299999997,55.44038699999999,0.3696025799999999
tt2361317,"Action,Crime,Drama",6.4,47243,EE,producer,Leonardo DiCaprio,129.0,Live by Night,,0.0013349879098359507,17,2016-12-25,Live by Night,65.0,10.378555,21.774432,2016,12,11.395877,-43.225567999999996,-0.6650087384615384
tt0376136,"Comedy,Drama",6.2,94787,BR,actor,Johnny Depp,119.0,The Rum Diary,,0.002594778901965786,16,2011-10-28,The Rum Diary,45.0,13.109815,21.544732,2011,10,8.434917,-23.455268,-0.5212281777777777
tt0431021,"Horror,Mystery,Thriller",5.9,53649,LT,producer,Sam Raimi,92.0,The Possession,,0.001397569883406188,81,2012-08-31,The Possession,14.0,49.130588,82.925064,2012,8,33.794476,68.925064,4.9232188571428575
tt1053810,Comedy,6.2,39522,LT,actor,John Cleese,100.0,The Big Year,,0.0010819084026658908,74,2011-10-14,The Big Year,41.0,7.204138,7.684524,2011,10,0.4803859999999993,-33.315476000000004,-0.8125725853658538
tt1103153,"Action,Comedy,Romance",5.4,82237,PE,actor,Tom Selleck,100.0,Killers,,0.001960744065266174,54,2010-06-04,Killers,75.0,47.059963,95.572749,2010,6,48.512786,20.572749,0.27430332
tt1375666,"Action,Adventure,Sci-Fi",8.8,1841066,RO,actor,Leonardo DiCaprio,148.0,Inception,,0.0715339028091738,38,2010-07-16,Inception,160.0,292.576195,835.524642,2010,7,542.948447,675.524642,4.2220290125
tt1392170,"Action,Adventure,Sci-Fi",7.2,795227,PT,actor,Stanley Tucci,142.0,The Hunger Games,,0.025280374540080072,38,2012-03-23,The Hunger Games,80.0,408.010692,677.923379,2012,3,269.91268699999995,597.923379,7.474042237499999
tt1392214,"Crime,Drama,Mystery",8.1,526273,BG,producer,Kira Davis,153.0,Prisoners,,0.0188215765676002,48,2013-09-20,Prisoners,46.0,61.002302,113.402302,2013,9,52.400000000000006,67.402302,1.465267434782609
tt1403177,"Comedy,Crime,Drama",7.0,48483,JP,actress,Natalie Portman,106.0,Hesher,,0.0014984678015394965,54,2011-05-13,Hesher,7.0,0.382946,0.382946,2011,5,0.0,-6.6170539999999995,-0.9452934285714285
tt1532958,"Drama,Music",5.1,8769,VN,producer,Beau Flynn,110.0,Battle of the Year,,0.00019746045645946354,51,2013-09-20,Battle of the Year,20.0,8.888355,16.723377,2013,9,7.835021999999999,-3.2766230000000007,-0.16383115000000004
tt1533013,Drama,6.6,6058,US,actress,Maria Bello,100.0,Beautiful Boy,,0.00017653592397745712,95,2018-10-12,Beautiful Boy,25.0,7.634767,13.031424,2018,10,5.396656999999999,-11.968576,-0.47874304
tt1551641,"Biography,Drama,History",6.0,695,CA,actor,Elias Koteas,104.0,Winnie Mandela,,1.841178714312145e-05,50,2013-09-06,Winnie Mandela,15.0,0.061847,0.061847,2013,9,0.0,-14.938153,-0.9958768666666666
tt1586752,"Action,Biography,Crime",6.8,60074,LT,actress,Kathy Baker,129.0,Machine Gun Preacher,,0.0018036628215069473,99,2011-09-23,Machine Gun Preacher,30.0,0.53869,3.721988,2011,9,3.183298,-26.278012,-0.8759337333333334
tt1817273,"Crime,Drama,Thriller",7.3,226765,BG,director,Derek Cianfrance,140.0,The Place Beyond the Pines,,0.007309013682019791,67,2013-03-29,The Place Beyond the Pines,15.0,21.403519,47.011449,2013,3,25.60793,32.011449,2.1340966
tt1846800,Action,7.2,8,AR,actor,Nacho Bruno,,Trash,,2.543210885956344e-07,46,2015-10-09,Trash,12.0,0.017484,6.553186,2015,10,6.535702000000001,-5.446814,-0.45390116666666663
tt1860213,Comedy,5.9,101393,GR,actor,Robert De Niro,102.0,Dirty Grandpa,,0.002641313038233772,62,2016-01-22,Dirty Grandpa,11.5,35.593113,105.078449,2016,1,69.485336,93.578449,8.137256434782609
tt1860353,"Adventure,Animation,Comedy",6.4,74639,CA,actor,Samuel L. Jackson,96.0,Turbo,,0.0021091413035210617,31,2013-07-17,Turbo,135.0,83.02813,286.896578,2013,7,203.86844799999997,151.89657799999998,1.1251598370370368
tt1984208,Action,6.4,295,RU,actress,Bo-yeon Kim,112.0,Moby Dick,,8.336080126190238e-06,31,1956-06-27,Moby Dick,4.5,10.4,10.4,1956,6,0.0,5.9,1.3111111111111111
tt2130270,"Comedy,Crime,Drama",6.3,5788,HU,director,Tony Mahony,103.0,The Mule,,0.0001610011441490738,100,2018-12-14,The Mule,50.0,103.804407,170.857676,2018,12,67.053269,120.857676,2.41715352
tt2140037,"Action,Drama,Western",5.9,19051,ES,actor,Ewan McGregor,98.0,Jane Got a Gun,,0.000496283320262657,12,2016-01-29,Jane Got a Gun,25.0,1.513793,3.771345,2016,1,2.2575520000000004,-21.228655,-0.8491462
tt2241351,"Crime,Drama,Thriller",6.5,86607,RO,actor,George Clooney,98.0,Money Monster,,0.002485571395486349,98,2016-05-13,Money Monster,27.0,41.012075,93.466095,2016,5,52.45401999999999,66.466095,2.461707222222222
tt2261633,Action,5.8,85,PH,actor,Ricky Davao,95.0,Hitman,,2.176741261764718e-06,44,2007-11-21,Hitman,24.0,39.687694,99.135571,2007,11,59.447877,75.135571,3.1306487916666668
tt2312718,"Action,Thriller",6.5,98549,FR,actress,Winona Ryder,100.0,Homefront,,0.0028282999694457054,29,2013-11-27,Homefront,22.0,20.158492,51.695362,2013,11,31.536870000000004,29.695362000000003,1.349789181818182
tt2359241,Horror,5.4,27,DE,producer,Kirk Harris,80.0,Possession,,6.437502555076996e-07,90,2002-08-16,Possession,25.0,10.103647,14.805812,2002,8,4.702164999999999,-10.194188,-0.40776752
tt0433035,"Action,Drama,Family",7.1,283534,RS,writer,John Gatins,127.0,Real Steel,,0.00888839576893246,31,2011-10-07,Real Steel,110.0,85.463309,263.880341,2011,10,178.417032,153.880341,1.3989121909090907
tt0970179,"Adventure,Drama,Family",7.5,284869,FI,producer,Johnny Depp,126.0,Hugo,,0.00943335861811846,89,2011-11-23,Hugo,180.0,73.864507,180.047784,2011,11,106.183277,0.047784000000007154,0.0002654666666667064
tt1014763,"Crime,Drama,History",6.5,59477,DE,actor,Gary Oldman,137.0,Child 44,,0.001706955902979454,2,2015-04-17,Child 44,50.0,1.22433,8.004221,2015,4,6.779890999999999,-41.995779,-0.83991558
tt1289419,"Crime,Drama,Thriller",3.6,587,US,actress,Essence Atkins,105.0,N-Secure,,9.330404937852339e-06,54,2010-10-15,N-Secure,1.6,2.595644,2.595644,2010,10,0.0,0.995644,0.6222774999999999
tt1398426,"Biography,Drama,History",7.9,165307,UA,producer,Matt Alvarez,147.0,Straight Outta Compton,,0.0057660476375100776,35,2015-08-14,Straight Outta Compton,28.0,161.197785,202.182981,2015,8,40.985196,174.182981,6.220820750000001
tt1538403,"Action,Fantasy,Horror",5.9,121936,VE,producer,Don Carmody,130.0,The Mortal Instruments: City of Bones,,0.0031764633320847907,26,2013-08-21,The Mortal Instruments: City of Bones,60.0,31.165421,75.965567,2013,8,44.800146,15.965566999999993,0.2660927833333332
tt1588334,"Comedy,Drama",6.5,60070,PL,actress,Susan Sarandon,83.0,"Jeff, Who Lives at Home",,0.0017239746640209798,65,2012-03-16,"Jeff, Who Lives at Home",10.0,4.269426,4.708127,2012,3,0.438701,-5.291873,-0.5291873
tt1600195,"Action,Mystery,Thriller",5.1,72552,CZ,actor,Alfred Molina,106.0,Abduction,,0.0016337268830022807,96,2011-09-23,Abduction,35.0,28.087155,86.648359,2011,9,58.561204000000004,51.648359,1.4756674
tt1606378,"Action,Thriller",5.3,188383,US,actor,Bruce Willis,98.0,A Good Day to Die Hard,,0.004408364219694972,34,2013-02-14,A Good Day to Die Hard,92.0,67.349198,304.249198,2013,2,236.89999999999998,212.24919799999998,2.3070565
tt1621045,"Comedy,Romance",6.6,41043,DE,actress,Gabrielle Union,122.0,Think Like a Man,,0.0011960323419951755,45,2012-04-20,Think Like a Man,12.0,91.547205,113.373764,2012,4,21.82655899999999,101.373764,8.447813666666667
tt1631867,"Action,Sci-Fi",7.9,546284,EE,actor,Tom Cruise,113.0,Edge of Tomorrow,,0.01905484684622887,95,2014-06-06,Edge of Tomorrow,178.0,100.206256,370.541256,2014,6,270.335,192.54125599999998,1.081692449438202
tt1646987,"Action,Adventure,Fantasy",5.7,172330,AR,actor,Ralph Fiennes,99.0,Wrath of the Titans,,0.004337062035187645,87,2012-03-30,Wrath of the Titans,150.0,83.670083,305.270083,2012,3,221.6,155.270083,1.0351338866666666
tt1659337,Drama,8.0,422671,TR,producer,John Malkovich,103.0,The Perks of Being a Wallflower,,0.014929742894139637,77,2012-09-21,The Perks of Being a Wallflower,13.0,17.742948,33.069303,2012,9,15.326355,20.069302999999998,1.5437925384615383
tt1667889,"Adventure,Animation,Comedy",6.6,175601,LT,actor,John Leguizamo,88.0,Ice Age: Continental Drift,,0.005117181377742728,14,2012-07-13,Ice Age: Continental Drift,95.0,161.321843,879.765137,2012,7,718.4432939999999,784.765137,8.26068565263158
tt1686470,Thriller,6.3,50,VN,director,Victor Vu,100.0,Inferno,,1.3908184532573756e-06,64,2016-10-28,Inferno,75.0,34.343574,219.519367,2016,10,185.175793,144.519367,1.9269248933333332
tt1758692,"Drama,Romance",6.7,55841,BA,actress,Felicity Jones,86.0,Like Crazy,,0.0016519156976632136,74,2011-10-28,Like Crazy,0.25,3.395391,3.7284,2011,10,0.3330090000000001,3.4784,13.9136
tt1772240,"Horror,Mystery,Sci-Fi",5.2,51427,PT,producer,Timur Bekmambetov,86.0,Apollo 18,,0.0011807404034840277,94,2011-09-02,Apollo 18,5.0,17.686929,26.517819,2011,9,8.83089,21.517819,4.3035638
tt1800741,"Drama,Music,Romance",6.5,51295,RS,writer,Duane Adler,99.0,Step Up Revolution,,0.001472137179806162,74,2012-07-27,Step Up Revolution,33.0,35.074677,165.55229,2012,7,130.477613,132.55229,4.0167360606060605
tt1814621,"Comedy,Drama,Romance",5.7,31849,BR,actress,Gloria Reuben,107.0,Admission,,0.0008015498680362753,76,2013-03-22,Admission,13.0,18.007317,18.733666,2013,3,0.726348999999999,5.7336659999999995,0.44105123076923075
